time,stamp,left_encoder,right_encoder
1.53139183893663E+018,1.53139183889909E+018,34502,31141
1.53139183896402E+018,1.53139183898409E+018,34502,31141
1.53139183902773E+018,1.53139183901709E+018,34502,31141
1.53139183905825E+018,1.53139183909309E+018,34503,31141
1.53139183911521E+018,1.53139183912609E+018,34502,31141
1.53139183914654E+018,1.53139183918609E+018,34502,31141
1.53139183921796E+018,1.53139183921809E+018,34502,31141
1.53139183926519E+018,1.53139183925109E+018,34502,31141
1.53139183928591E+018,1.53139183931909E+018,34502,31141
1.53139183933412E+018,1.53139183935309E+018,34502,31141
1.53139183938239E+018,1.53139183940409E+018,34502,31141
1.53139183944971E+018,1.53139183943609E+018,34502,31141
1.5313918394984E+018,1.53139183953809E+018,34502,31141
1.5313918395463E+018,1.53139183957109E+018,34502,31141
1.53139183959451E+018,1.53139183960709E+018,34502,31141
1.53139183961042E+018,1.53139183964909E+018,34502,31141
1.53139183965912E+018,1.53139183968209E+018,34502,31141
1.53139183970793E+018,1.53139183974509E+018,34502,31141
1.53139183976077E+018,1.53139183977809E+018,34502,31141
1.53139183980987E+018,1.53139183981009E+018,34502,31141
1.53139183983381E+018,1.53139183985909E+018,34502,31141
1.53139183990568E+018,1.53139183989309E+018,34502,31141
1.53139183993637E+018,1.53139183997609E+018,34502,31141
1.53139183998985E+018,1.53139184000809E+018,34502,31141
1.53139184004001E+018,1.53139184004109E+018,34502,31140
1.53139184006088E+018,1.53139184009709E+018,34502,31141
1.53139184011225E+018,1.53139184012909E+018,34502,31141
1.53139184016339E+018,1.53139184019509E+018,34502,31141
1.53139184022141E+018,1.53139184022909E+018,34502,31141
1.53139184027333E+018,1.53139184031009E+018,34502,31141
1.53139184032395E+018,1.53139184034409E+018,34502,31141
1.53139184039181E+018,1.53139184040909E+018,34502,31141
1.53139184044807E+018,1.53139184044209E+018,34502,31141
1.53139184049887E+018,1.53139184052509E+018,34502,31141
1.53139184054821E+018,1.53139184055809E+018,34502,31141
1.53139184056874E+018,1.53139184061009E+018,34502,31141
1.53139184061863E+018,1.53139184064309E+018,34502,31141
1.53139184066153E+018,1.53139184069809E+018,34502,31141
1.53139184071784E+018,1.53139184073109E+018,34502,31141
1.53139184074492E+018,1.53139184078809E+018,34502,31141
1.53139184079711E+018,1.53139184082109E+018,34502,31141
1.53139184086577E+018,1.53139184087009E+018,34502,31141
1.53139184093493E+018,1.53139184090409E+018,34502,31141
1.53139184098817E+018,1.53139184101449E+018,34502,31141
1.53139184104009E+018,1.53139184104849E+018,34502,31141
1.53139184109152E+018,1.53139184108149E+018,34502,31141
1.53139184111373E+018,1.53139184112849E+018,34502,31141
1.53139184116468E+018,1.53139184116349E+018,34502,31141
1.53139184120755E+018,1.53139184122949E+018,34502,31140
1.53139184127047E+018,1.53139184126349E+018,34502,31141
1.53139184132769E+018,1.53139184129649E+018,34502,31141
1.53139184135297E+018,1.53139184135449E+018,34502,31141
1.53139184143286E+018,1.53139184138749E+018,34502,31141
1.53139184145887E+018,1.53139184148149E+018,34502,31141
1.53139184150924E+018,1.53139184151549E+018,34502,31141
1.53139184155988E+018,1.53139184158849E+018,34503,31141
1.53139184161152E+018,1.53139184162249E+018,34502,31141
1.53139184166094E+018,1.53139184165549E+018,34502,31141
1.53139184168457E+018,1.53139184170849E+018,34502,31141
1.53139184174804E+018,1.53139184174149E+018,34502,31141
1.53139184179857E+018,1.53139184177449E+018,34502,31141
1.53139184182304E+018,1.53139184183249E+018,34502,31141
1.53139184190052E+018,1.53139184186549E+018,34502,31141
1.53139184192512E+018,1.53139184193949E+018,34502,31141
1.53139184197885E+018,1.53139184197249E+018,34502,31141
1.53139184200648E+018,1.53139184203649E+018,34502,31141
1.53139184205901E+018,1.53139184206949E+018,34503,31141
1.531391842109E+018,1.53139184210249E+018,34502,31141
1.5313918421306E+018,1.53139184215349E+018,34502,31141
1.53139184218053E+018,1.53139184218549E+018,34502,31141
1.53139184223334E+018,1.53139184224449E+018,34502,31140
1.53139184228486E+018,1.53139184227749E+018,34502,31141
1.53139184230577E+018,1.53139184233649E+018,34502,31141
1.53139184238101E+018,1.53139184236949E+018,34502,31141
1.53139184244775E+018,1.53139184240249E+018,34502,31141
1.53139184247434E+018,1.53139184248149E+018,34502,31141
1.5313918425381E+018,1.53139184251449E+018,34502,31141
1.5313918425986E+018,1.53139184260349E+018,34502,31141
1.53139184265476E+018,1.53139184263649E+018,34502,31141
1.53139184267863E+018,1.53139184270349E+018,34502,31140
1.53139184273971E+018,1.53139184273649E+018,34502,31141
1.53139184278823E+018,1.53139184276949E+018,34502,31141
1.53139184281003E+018,1.53139184283149E+018,34502,31141
1.53139184286465E+018,1.53139184286349E+018,34503,31141
1.53139184294378E+018,1.53139184293749E+018,34502,31141
1.53139184301491E+018,1.53139184297049E+018,34502,31141
1.53139184306553E+018,1.53139184308649E+018,34502,31141
1.53139184312178E+018,1.53139184312049E+018,34502,31141
1.53139184317572E+018,1.53139184320149E+018,34502,31141
1.53139184323985E+018,1.53139184323549E+018,34502,31141
1.53139184329348E+018,1.53139184326849E+018,34502,31141
1.53139184331653E+018,1.53139184332949E+018,34502,31141
1.53139184338594E+018,1.53139184336349E+018,34502,31141
1.53139184342882E+018,1.53139184345376E+018,34502,31141
1.53139184348199E+018,1.53139184348676E+018,34502,31141
1.53139184351268E+018,1.53139184355076E+018,34502,31141
1.53139184356009E+018,1.53139184358376E+018,34502,31141
1.5313918436015E+018,1.53139184364476E+018,34502,31141
1.53139184364898E+018,1.53139184367776E+018,34502,31141
1.53139184370112E+018,1.53139184371076E+018,34502,31141
1.53139184373783E+018,1.53139184375476E+018,34502,31141
1.53139184378637E+018,1.53139184378776E+018,34502,31141
1.53139184383163E+018,1.53139184386376E+018,34502,31141
1.53139184391012E+018,1.53139184389676E+018,34502,31141
1.53139184393608E+018,1.53139184397176E+018,34502,31141
1.53139184399332E+018,1.53139184400476E+018,34502,31143
1.53139184403095E+018,1.53139184407676E+018,34502,31159
1.53139184407871E+018,1.53139184410976E+018,34502,31167
1.53139184412361E+018,1.53139184414276E+018,34502,31174
1.53139184414347E+018,1.53139184418776E+018,34502,31182
1.53139184419108E+018,1.53139184422076E+018,34500,31190
1.53139184425405E+018,1.53139184425376E+018,34496,31195
1.53139184427851E+018,1.53139184430776E+018,34489,31205
1.53139184437059E+018,1.53139184434076E+018,34484,31210
1.53139184440633E+018,1.53139184441176E+018,34471,31221
1.53139184445979E+018,1.53139184444476E+018,34465,31225
1.53139184448585E+018,1.53139184452976E+018,34450,31237
1.53139184453396E+018,1.53139184456276E+018,34444,31241
1.5313918445808E+018,1.53139184459576E+018,34439,31246
1.53139184460055E+018,1.53139184464576E+018,34432,31254
1.53139184464884E+018,1.53139184467876E+018,34426,31259
1.53139184469788E+018,1.53139184471276E+018,34421,31264
1.53139184472696E+018,1.53139184476076E+018,34412,31272
1.53139184477778E+018,1.53139184479476E+018,34406,31276
1.53139184482593E+018,1.53139184486576E+018,34393,31289
1.53139184491201E+018,1.53139184489776E+018,34388,31294
1.53139184498596E+018,1.53139184493176E+018,34383,31300
1.53139184500909E+018,1.53139184502376E+018,34368,31317
1.53139184506659E+018,1.53139184505676E+018,34362,31323
1.53139184509049E+018,1.53139184512876E+018,34350,31335
1.53139184514696E+018,1.53139184516176E+018,34344,31342
1.5313918452107E+018,1.53139184519476E+018,34338,31348
1.53139184525032E+018,1.53139184525476E+018,34330,31358
1.5313918453166E+018,1.53139184528776E+018,34326,31364
1.53139184538674E+018,1.53139184539376E+018,34310,31382
1.53139184544437E+018,1.53139184542676E+018,34304,31387
1.53139184549099E+018,1.53139184553176E+018,34286,31405
1.53139184554159E+018,1.53139184556476E+018,34280,31409
1.53139184559047E+018,1.53139184559776E+018,34276,31415
1.53139184561153E+018,1.53139184564776E+018,34269,31422
1.53139184566144E+018,1.53139184568076E+018,34265,31427
1.53139184570776E+018,1.53139184574776E+018,34254,31438
1.53139184577038E+018,1.53139184578076E+018,34248,31444
1.53139184581865E+018,1.53139184581476E+018,34242,31449
1.53139184584362E+018,1.53139184587276E+018,34231,31459
1.53139184591965E+018,1.53139184590576E+018,34225,31464
1.53139184597284E+018,1.53139184597191E+018,34210,31479
1.53139184602618E+018,1.53139184600491E+018,34205,31484
1.53139184607338E+018,1.53139184607691E+018,34193,31497
1.53139184612259E+018,1.53139184610991E+018,34187,31503
1.53139184617243E+018,1.53139184614291E+018,34182,31509
1.53139184619253E+018,1.53139184618491E+018,34174,31516
1.53139184623984E+018,1.53139184621791E+018,34168,31521
1.53139184626623E+018,1.53139184627491E+018,34159,31530
1.53139184631749E+018,1.53139184630891E+018,34154,31535
1.53139184637579E+018,1.53139184634291E+018,34150,31541
1.53139184639983E+018,1.53139184640091E+018,34140,31550
1.53139184646243E+018,1.53139184643491E+018,34134,31557
1.53139184656126E+018,1.53139184652891E+018,34116,31571
1.53139184662264E+018,1.53139184656191E+018,34110,31576
1.53139184665228E+018,1.53139184665291E+018,34096,31589
1.53139184670812E+018,1.53139184668591E+018,34091,31594
1.53139184675847E+018,1.53139184675091E+018,34081,31605
1.5313918468131E+018,1.53139184678391E+018,34073,31611
1.53139184685782E+018,1.53139184685191E+018,34061,31623
1.53139184690953E+018,1.53139184688391E+018,34055,31628
1.53139184695264E+018,1.53139184691791E+018,34050,31634
1.53139184697441E+018,1.53139184696691E+018,34043,31642
1.53139184704543E+018,1.53139184700191E+018,34040,31649
1.53139184710801E+018,1.53139184707591E+018,34030,31663
1.53139184715512E+018,1.53139184710991E+018,34025,31671
1.53139184717593E+018,1.53139184718591E+018,34013,31683
1.53139184722458E+018,1.53139184721891E+018,34007,31690
1.53139184727068E+018,1.53139184725191E+018,34000,31694
1.53139184729195E+018,1.53139184730191E+018,33992,31702
1.53139184734084E+018,1.53139184733491E+018,33987,31707
1.53139184738704E+018,1.53139184736791E+018,33982,31712
1.53139184741749E+018,1.53139184741691E+018,33975,31721
1.53139184746757E+018,1.53139184745091E+018,33968,31727
1.53139184751538E+018,1.53139184748491E+018,33962,31732
1.53139184753582E+018,1.53139184753391E+018,33953,31738
1.5313918476115E+018,1.53139184756691E+018,33945,31743
1.53139184766E+018,1.53139184765591E+018,33931,31754
1.53139184770861E+018,1.53139184768991E+018,33927,31758
1.53139184775578E+018,1.53139184775991E+018,33916,31770
1.53139184780428E+018,1.53139184779291E+018,33910,31775
1.53139184785082E+018,1.53139184782591E+018,33904,31781
1.53139184787115E+018,1.53139184786991E+018,33896,31788
1.53139184792152E+018,1.53139184790291E+018,33889,31794
1.53139184797424E+018,1.53139184796591E+018,33881,31804
1.53139184802311E+018,1.53139184799891E+018,33876,31809
1.53139184805411E+018,1.53139184805891E+018,33868,31820
1.53139184813456E+018,1.53139184809191E+018,33864,31826
1.53139184817712E+018,1.53139184817791E+018,33848,31842
1.53139184823046E+018,1.53139184821091E+018,33842,31849
1.53139184827815E+018,1.53139184824391E+018,33836,31854
1.53139184829956E+018,1.53139184829191E+018,33827,31862
1.5313918483476E+018,1.53139184832591E+018,33820,31867
1.53139184837025E+018,1.53139184837491E+018,33812,31875
1.53139184841784E+018,1.53139184839892E+018,33807,31881
1.53139184846523E+018,1.53139184845992E+018,33798,31891
1.53139184851469E+018,1.53139184849292E+018,33791,31896
1.5313918485493E+018,1.53139184854092E+018,33784,31903
1.5313918485965E+018,1.53139184857392E+018,33779,31908
1.53139184862244E+018,1.53139184862292E+018,33770,31915
1.53139184868158E+018,1.53139184865592E+018,33765,31920
1.53139184874078E+018,1.53139184868892E+018,33760,31925
1.5313918487646E+018,1.53139184875792E+018,33752,31936
1.53139184881358E+018,1.53139184879092E+018,33747,31942
1.53139184886189E+018,1.53139184885392E+018,33737,31953
1.5313918489132E+018,1.53139184888692E+018,33731,31960
1.53139184893877E+018,1.53139184893992E+018,33722,31968
1.53139184898852E+018,1.53139184897292E+018,33716,31974
1.531391849035E+018,1.53139184900592E+018,33710,31979
1.53139184905644E+018,1.53139184905492E+018,33704,31987
1.53139184911677E+018,1.53139184908792E+018,33699,31992
1.53139184916559E+018,1.53139184912092E+018,33693,31998
1.5313918492001E+018,1.53139184919092E+018,33682,32010
1.53139184928802E+018,1.53139184922392E+018,33675,32015
1.53139184931953E+018,1.53139184930692E+018,33660,32027
1.53139184936906E+018,1.53139184933992E+018,33653,32032
1.53139184939553E+018,1.53139184939592E+018,33644,32039
1.53139184944614E+018,1.53139184942892E+018,33639,32045
1.53139184949481E+018,1.53139184946192E+018,33634,32049
1.53139184951519E+018,1.53139184951192E+018,33628,32056
1.53139184957207E+018,1.53139184954492E+018,33622,32062
1.53139184961033E+018,1.53139184961192E+018,33610,32072
1.53139184965857E+018,1.53139184964492E+018,33604,32077
1.53139184972078E+018,1.53139184967792E+018,33597,32083
1.53139184974256E+018,1.53139184972592E+018,33590,32091
1.53139184979215E+018,1.53139184975892E+018,33585,32097
1.53139184982936E+018,1.53139184982492E+018,33575,32107
1.53139184987597E+018,1.53139184985792E+018,33570,32113
1.53139184992453E+018,1.53139184991892E+018,33559,32124
1.53139184997094E+018,1.53139184995192E+018,33553,32131
1.53139185000065E+018,1.53139184999892E+018,33545,32139
1.53139185004549E+018,1.53139185003192E+018,33539,32146
1.53139185010114E+018,1.53139185006492E+018,33534,32152
1.5313918501213E+018,1.53139185011292E+018,33528,32160
1.53139185016904E+018,1.53139185014592E+018,33524,32165
1.5313918501954E+018,1.53139185019392E+018,33517,32173
1.53139185027129E+018,1.53139185022692E+018,33512,32179
1.53139185031231E+018,1.53139185025992E+018,33506,32184
1.53139185033573E+018,1.53139185032392E+018,33494,32195
1.53139185038552E+018,1.53139185035792E+018,33487,32200
1.53139185043209E+018,1.53139185042092E+018,33477,32209
1.53139185047931E+018,1.53139185045392E+018,33473,32214
1.53139185049948E+018,1.53139185050192E+018,33467,32221
1.53139185054645E+018,1.53139185053492E+018,33461,32226
1.53139185060428E+018,1.53139185056792E+018,33456,32231
1.53139185062559E+018,1.53139185062292E+018,33446,32240
1.53139185068029E+018,1.53139185065592E+018,33438,32246
1.53139185072842E+018,1.53139185072292E+018,33429,32253
1.53139185077661E+018,1.53139185075592E+018,33426,32254
1.53139185083266E+018,1.53139185080692E+018,33426,32254
1.53139185089166E+018,1.53139185083992E+018,33426,32254
1.53139185094581E+018,1.53139185092792E+018,33426,32254
1.53139185099825E+018,1.53139185096092E+018,33426,32254
1.53139185102528E+018,1.53139185108756E+018,33426,32254
1.53139185107847E+018,1.53139185112056E+018,33426,32255
1.53139185110549E+018,1.53139185117256E+018,33426,32254
1.53139185115529E+018,1.53139185120556E+018,33426,32255
1.53139185120887E+018,1.53139185123856E+018,33426,32254
1.53139185123678E+018,1.53139185129056E+018,33426,32254
1.5313918512916E+018,1.53139185132356E+018,33426,32254
1.53139185136616E+018,1.53139185140356E+018,33426,32254
1.53139185143463E+018,1.53139185143656E+018,33426,32254
1.53139185146505E+018,1.53139185152756E+018,33426,32254
1.53139185151393E+018,1.53139185156056E+018,33426,32254
1.53139185156133E+018,1.53139185162256E+018,33426,32254
1.5313918516118E+018,1.53139185165556E+018,33426,32254
1.5313918516374E+018,1.53139185170656E+018,33426,32254
1.53139185169596E+018,1.53139185173956E+018,33425,32254
1.53139185174447E+018,1.53139185177256E+018,33426,32254
1.53139185176571E+018,1.53139185183056E+018,33426,32254
1.53139185181512E+018,1.53139185186356E+018,33426,32254
1.5313918518899E+018,1.53139185192756E+018,33426,32254
1.53139185195648E+018,1.53139185196056E+018,33426,32254
1.53139185197797E+018,1.53139185204556E+018,33426,32254
1.53139185202875E+018,1.53139185207856E+018,33425,32254
1.53139185207636E+018,1.53139185211156E+018,33426,32254
1.53139185209659E+018,1.53139185216256E+018,33426,32254
1.53139185214509E+018,1.53139185219556E+018,33426,32254
1.53139185220021E+018,1.53139185225556E+018,33426,32254
1.53139185225039E+018,1.53139185228856E+018,33426,32254
1.53139185228158E+018,1.53139185234456E+018,33426,32254
1.53139185233266E+018,1.53139185237756E+018,33426,32254
1.531391852413E+018,1.53139185244556E+018,33425,32255
1.53139185246824E+018,1.53139185247856E+018,33426,32254
1.53139185248865E+018,1.53139185254956E+018,33425,32254
1.53139185253682E+018,1.53139185258256E+018,33426,32254
1.53139185257665E+018,1.53139185264556E+018,33426,32254
1.5313918526255E+018,1.53139185267956E+018,33426,32254
1.53139185267102E+018,1.53139185271256E+018,33426,32254
1.53139185270285E+018,1.53139185276756E+018,33426,32255
1.53139185276052E+018,1.53139185280056E+018,33426,32254
1.53139185280903E+018,1.53139185283356E+018,33426,32254
1.53139185283021E+018,1.53139185288756E+018,33426,32255
1.53139185289429E+018,1.53139185292256E+018,33426,32255
1.53139185294696E+018,1.53139185295556E+018,33426,32254
1.5313918529697E+018,1.53139185301656E+018,33426,32254
1.531391853016E+018,1.53139185304656E+018,33426,32254
1.53139185305348E+018,1.53139185311756E+018,33426,32255
1.53139185310492E+018,1.53139185314956E+018,33426,32254
1.53139185314794E+018,1.53139185318356E+018,33426,32254
1.5313918531699E+018,1.53139185322656E+018,33426,32254
1.53139185322748E+018,1.53139185325956E+018,33426,32254
